#Año,Tipo,Presupuesto,Programa,Concepto,Descripción,Crédito,Capítulo,,,,,,,,
2014,G,E,0110,31001,Intereses Operaciones de Tesoreria,,3,,Capítulo,1,,,16000,1084223.5,
2014,G,E,0110,31004,Intereses DEXIA SABADELL préstamo 2008 nº 36154507,6435.25,3,,,,,,16001,1090309.92,
2014,G,E,0110,31005,Intereses BANESTO préstamo 2008 nº 489103,3720.1,3,,Sum of Crédito,,,,,,
2014,G,E,0110,31020,Intereses Bankia nº 9.315.551/13- Inv. 2.004,4324.35,3,,Row Labels,Total,,,,,
2014,G,E,0110,31021,Intereses refinanciación deuda BBVA-BCL,222845.21,3,,1320,1881552.84,,1320,16000,Seguridad Social. Personal funcionario,239316.971715
2014,G,E,0110,31022,Intereses préstamo 2009 Bankia nº 11.589.302/69,1489.17,3,,1340,96172.11,,1340,16000,Seguridad Social. Personal funcionario,12232.2464931
2014,G,E,0110,31023,Intereses préstamo 2009 Bankia nº 11.584.305/21,12894.51,3,,1510,406502.62,,1510,16000,Seguridad Social. Personal funcionario,51703.5577977
2014,G,E,0110,31024,Intereses préstamo,23998.94,3,,1690,347504.25,,1690,16000,Seguridad Social. Personal funcionario,44199.4840644
2014,G,E,0110,35900,Otros gastos financieros,2290.8,3,,1700,102409.55,,1700,16000,Seguridad Social. Personal funcionario,13025.5939985
2014,G,E,0110,91304,Amortización DEXIA SABADELL préstamo 2008 nº 36154507,139755.44,9,,2310,255415.82,,2310,16000,Seguridad Social. Personal funcionario,32486.6457486
2014,G,E,0110,91305,Amortización BANESTO préstamo 2008 nº 489103,92857.12,9,,2311,216606.71,,2311,16000,Seguridad Social. Personal funcionario,27550.4683091
2014,G,E,0110,91320,Amortización Bankia nº 9.315.551/13-Inv. 2004,218659.17,9,,2320,80149.12,,2320,16000,Seguridad Social. Personal funcionario,10194.2630981
2014,G,E,0110,91321,Amortización refinanciación deuda BBVA-BCL,338820,9,,2410,62774.32,,2410,16000,Seguridad Social. Personal funcionario,7984.34136128
2014,G,E,0110,91322,Amortización préstamo 2009 Bankia  nº 11.589.302/69,10916.51,9,,2411,95003.27,,2411,16000,Seguridad Social. Personal funcionario,12083.5803258
2014,G,E,0110,91323,Amortización prestamo 2009 Bankia nº 11.589.305/21,115570.23,9,,3120,,,3120,16000,Seguridad Social. Personal funcionario,0
2014,G,E,0110,91324,Amortización préstamo,68356.84,9,,3210,271467.76,,3210,16000,Seguridad Social. Personal funcionario,34528.3113289
2014,G,E,1320,12000,Retribuciones básicas. Sueldos del Grupo A1,,1,,3211,366252.1,,3211,16000,Seguridad Social. Personal funcionario,46584.0456844
2014,G,E,1320,12001,Retribuciones básicas. Sueldos del Grupo A2,11622.66,1,,3230,74229.19,,3230,16000,Seguridad Social. Personal funcionario,9441.30007193
2014,G,E,1320,12003,Retribuciones básicas. Sueldos del Grupo C1,14881.97,1,,3300,279314.33,,3300,16000,Seguridad Social. Personal funcionario,35526.326017
2014,G,E,1320,12004,Retribuciones básicas. Sueldos del Grupo C2,424751.22,1,,3301,363708.14,,3301,16000,Seguridad Social. Personal funcionario,46260.4763482
2014,G,E,1320,12006,Retribuciones básicas. Trienios,49119.62,1,,3302,285989.33,,3302,16000,Seguridad Social. Personal funcionario,36375.3273059
2014,G,E,1320,12100,Retribuciones complementarias. Complemento de destino,203512.79,1,,3320,117747.25,,3320,16000,Seguridad Social. Personal funcionario,14976.4145331
2014,G,E,1320,12101,Retribucones complementarias. Complemento específico,804013.99,1,,3400,598135.1,,3400,16000,Seguridad Social. Personal funcionario,76077.5237161
2014,G,E,1320,15000,Complemento de productividad,343948.38,1,,9120,495456.84,,9120,16000,Seguridad Social. Personal funcionario,63017.752169
