#Año,Tipo,Presupuesto,Programa,Concepto,Descripción,Crédito,Capítulo,,,,,,,,
2014,G,P,0110,31001,Intereses Operaciones de Tesorería,100000,3,,Capítulo,1,,,,,
2014,G,P,0110,31004,Intereses DEXIA SABADELL préstamo 2008 no 36154507,7000,3,,,,,,,,
2014,G,P,0110,31005,Intereses BANESTO préstamo 2008 no 489103,4000,3,,Sum of Crédito,,,,,,
2014,G,P,0110,31020,Intereses Caja Madrid no 9.315.551/13- Inv. 2.004,5000,3,,Row Labels,Total,,,,,
2014,G,P,0110,31021,Intereses refinanciación deuda BBVA-BCL,225000,3,,1320,1964060,,1320,16000,Seguridad Social. Personal funcionario,261097.852821
2014,G,P,0110,31022,Intereses préstamo 2009 Caja Madrid no 11.589.302/69,2000,3,,1340,88225,,1340,16000,Seguridad Social. Personal funcionario,11728.4390829
2014,G,P,0110,31023,Intereses préstamo 2009 Caja Madrid no 11.584.305/21,13000,3,,1510,403500,,1510,16000,Seguridad Social. Personal funcionario,53640.4099739
2014,G,P,0110,31024,Intereses préstamo,40000,3,,1690,373200,,1690,16000,Seguridad Social. Personal funcionario,49612.3940576
2014,G,P,0110,35900,Otros gastos financieros,5000,3,,1700,102335,,1700,16000,Seguridad Social. Personal funcionario,13604.1917092
2014,G,P,0110,91304,Amortización DEXIA SABADELL préstamo 2008 no 36154507,140000,9,,2310,144000,,2310,16000,Seguridad Social. Personal funcionario,19143.0459386
2014,G,P,0110,91305,Amortización BANESTO préstamo 2008 no 489103,93000,9,,2311,217180,,2311,16000,Seguridad Social. Personal funcionario,28871.4355344
2014,G,P,0110,91320,Amortización Caja Madrid no 9.315.551/13-Inv. 2004,219000,9,,2320,95310,,2320,16000,Seguridad Social. Personal funcionario,12670.3035306
2014,G,P,0110,91321,Amortización refinanciación deuda BBVA-BCL,339000,9,,2410,62795,,2410,16000,Seguridad Social. Personal funcionario,8347.83034526
2014,G,P,0110,91322,Amortización préstamo 2009 Caja Madrid 2009 no 11.589.302/69,11000,9,,2411,94570,,2411,16000,Seguridad Social. Personal funcionario,12571.9295446
2014,G,P,0110,91323,Amortización préstamo 2009 Caja Madrid no 11.589.305/21,116000,9,,3210,303890,,3210,16000,Seguridad Social. Personal funcionario,40398.4738215
2014,G,P,0110,91324,Amortización préstamo,99000,9,,3211,390850,,3211,16000,Seguridad Social. Personal funcionario,51958.7465633
2014,G,P,1320,12001,Retribuciones básicas. Sueldos del Grupo A2,14700,1,,3230,89350,,3230,16000,Seguridad Social. Personal funcionario,11877.9941293
2014,G,P,1320,12003,Retribuciones básicas. Sueldos del Grupo C1,11360,1,,3300,284370,,3300,16000,Seguridad Social. Personal funcionario,37803.5275942
2014,G,P,1320,12004,Retribuciones básicas. Sueldos del Grupo C2,417000,1,,3301,378035,,3301,16000,Seguridad Social. Personal funcionario,50255.1484126
2014,G,P,1320,12006,Retribuciones básicas. Trienios,50000,1,,3302,287650,,3302,16000,Seguridad Social. Personal funcionario,38239.5636406
2014,G,P,1320,12100,Retribuciones complementarias. Complemento de destino,214500,1,,3320,118700,,3320,16000,Seguridad Social. Personal funcionario,15779.7191175
2014,G,P,1320,12101,Retribuciones complementarias. Complemento específico,826500,1,,3400,630505,,3400,16000,Seguridad Social. Personal funcionario,83817.9595802
2014,G,P,1320,15000,Complemento de productividad,400000,1,,9120,618085,,9120,16000,Seguridad Social. Personal funcionario,82166.8718679
2014,G,P,1320,15100,Gratificaciones,30000,1,,9200,690890,,9200,16000,Seguridad Social. Personal funcionario,91845.4097816
