#Área,Política,Grupo,Programa,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden HAP/419/2014 y comunes a todas las EELL.
# Ver http://www.boe.es/diario_boe/txt.php?id=BOE-A-2014-2922
0,,,,Deuda pública
0,1,,,Deuda pública
1,,,,Servicios públicos básicos
1,3,,,Seguridad y movilidad ciudadana
1,5,,,Vivienda y urbanismo
1,6,,,Bienestar comunitario
1,7,,,Medio ambiente
2,,,,Actuaciones de protección y promoción social
2,1,,,Pensiones
2,2,,,Otras prestaciones económicas a favor de empleados
2,3,,,Servicios sociales y promoción social
2,4,,,Fomento del empleo
3,,,,Produccion de bienes públicos de caracter preferente
3,1,,,Sanidad
3,2,,,Educación
3,3,,,Cultura
3,4,,,Deporte
4,,,,Actuaciones de caracter económico
4,1,,,Agricultura ganadería y pesca
4,2,,,Industria y energía
4,3,,,"Comercio, turismo y pequeñas y medianas empresas"
4,4,,,Transporte público
4,5,,,Infraestructuras
4,6,,,"Investigación, desarrollo e innovación"
4,9,,,Otras actuaciones de caracter económico
9,,,,Actuaciones de caracter general
9,1,,,Órganos de gobierno
9,2,,,Servicios de carácter general
9,3,,,Administración financiera y tributaria
9,4,,,Transferencias a otras administraciónes públicas
#
# Programas específicos de Torrelodones
0,1,1,0,Deuda pública
1,3,2,0,Seguridad y orden público
1,3,3,0,Ordenación del tráfico
1,3,5,0,Protección civil
1,3,6,0,Servicio de extinción de incendios
1,5,0,0,Administracion general de vivienda y urbanismo: inversiones 
1,5,1,0,Urbanismo
1,5,3,2,Pavimentación vías públicas
1,5,3,3,Obras y servicios en bienes de uso público
1,6,0,0,Alcantarillado
1,6,1,0,Abastecimiento domiciliario de agua potable
1,6,2,1,Recogida de residuos
1,6,3,0,Limpieza viaria
1,6,5,0,Alumbrado público
1,6,9,0,Otros servicios de bienestar comunitario
1,7,0,0,Administración general del medio ambiente
1,7,1,0,Parques y jardines
1,7,2,0,Protección del medio ambiente
2,2,1,0,Otras transferencias económicas a favor de empleados
2,3,1,0,Atención social primaria
2,4,1,0,Fomento del empleo: garantía social
3,1,1,0,Protección de la salud pública
3,2,3,0,Funcionamiento de centros de educación primaria
3,2,3,1,Escuela infantil
3,2,6,0,Servicios complementarios de educación: adultos
3,2,6,1,Servicios complementarios de educación: idiomas
3,3,2,1,Bibliotecas
3,3,3,0,Casa de cultura
3,3,4,0,Promoción cultural: escuela de música
3,3,7,1,Juventud
3,3,8,0,Fiestas populares y festejos
3,4,0,2,Administración general de deportes: Torreforum
3,4,2,0,Instalaciones deportivas
4,3,0,0,Administración general de turismo
4,3,3,1,Desarrollo local
4,4,1,0,Transporte de viajeros
4,5,9,0,Otras infraestructuras
4,9,1,0,Medios de comunicación social
9,1,2,0,Órganos de gobierno
9,2,0,0,Secretaría
9,2,0,1,Servicios informáticos
9,2,0,2,Administración general
9,2,5,0,Atención a los ciudadanos
9,2,9,0,Imprevistos y funciones no clasificadas
9,3,1,0,Política económica y fiscal - intervención
9,3,3,0,Gestión del patrimonio
9,3,4,1,Tesorería
