#Año,Tipo,Presupuesto,Programa,Concepto,Descripción,Crédito,Capítulo,,,,,,,,
2013,G,E,0110,31004,INTERESES  BCL Nº 5016411,6326.56,3,,Capítulo,1,,,,,
2013,G,E,0110,31005,INTERESES  BCL Nº  5173652,3853.57,3,,,,,,,,
2013,G,E,0110,31020,INVERSIONES 2004,5789.36,3,,Sum of Crédito,,,,,,
2013,G,E,0110,31021,INVERSIONES 2005,239987.15,3,,Row Labels,Total,,,,,
2013,G,E,0110,31022,Intereses prestamo 2009 Caja Madrid nº 11.589.302/69,1555.51,3,,1320,1823346.82,,1320,16000,Seguridad Social. Personal funcionario,230197.163797
2013,G,E,0110,31023,Intereses préstamo 2009 Caja Madrid nº 11.584.305/21,14488.47,3,,1340,88213.58,,1340,16000,Seguridad Social. Personal funcionario,11136.9464666
2013,G,E,0110,31024,Intereses préstamo,0,3,,1510,398684.76,,1510,16000,Seguridad Social. Personal funcionario,50333.8695603
2013,G,E,0110,35900,Otros gastos financieros,74584.12,3,,1690,365879.59,,1690,16000,Seguridad Social. Personal funcionario,46192.2235448
2013,G,E,0110,91304,AMORTIZACIÓN  BCL Nº 5016411,139755.44,9,,1700,101492.42,,1700,16000,Seguridad Social. Personal funcionario,12813.3973058
2013,G,E,0110,91305,AMORTIZACIÓN BCL Nº 5173652,92857.12,9,,2310,86747.57,,2310,16000,Seguridad Social. Personal funcionario,10951.8630034
2013,G,E,0110,91320,Inversiones 2004,217318.63,9,,2311,238838.55,,2311,16000,Seguridad Social. Personal funcionario,30153.3181797
2013,G,E,0110,91321,INVERSIONES 2005,338820,9,,2320,90150.48,,2320,16000,Seguridad Social. Personal funcionario,11381.4796962
2013,G,E,0110,91322,Amortización Caja Madrid 2009 nº 11.589.302/69,10814.19,9,,2410,112925.92,,2410,16000,Seguridad Social. Personal funcionario,14256.8743467
2013,G,E,0110,91323,Amortización préstamo 2009 Caja Madrid nº 11.589.305/21,114429.88,9,,2411,93767.36,,2411,16000,Seguridad Social. Personal funcionario,11838.1100578
2013,G,E,0110,91324,Amortización préstamo,0,9,,3120,0,,3120,16000,Seguridad Social. Personal funcionario,0
2013,G,E,1320,12000,SUELDOS DEL GRUPO A1.,0,1,,3210,353397.37,,3210,16000,Seguridad Social. Personal funcionario,44616.345818
2013,G,E,1320,12003,SUELDOS DEL GRUPO C1.,13069.62,1,,3211,369979.73,,3211,16000,Seguridad Social. Personal funcionario,46709.8653828
2013,G,E,1320,12004,SUELDOS DEL GRUPO C2.,420037.88,1,,3230,79414.86,,3230,16000,Seguridad Social. Personal funcionario,10026.1098628
2013,G,E,1320,12006,TRIENIOS.,43120.04,1,,3300,307729.1,,3300,16000,Seguridad Social. Personal funcionario,38850.7360535
2013,G,E,1320,12100,COMPLEMENTO DE DESTINO.,200205.82,1,,3301,363028.29,,3301,16000,Seguridad Social. Personal funcionario,45832.2475019
2013,G,E,1320,12101,COMPLEMENTO ESPECÍFICO.,789517.23,1,,3302,294402.57,,3302,16000,Seguridad Social. Personal funcionario,37168.2643615
2013,G,E,1320,15000,COMPLEMENTO DE PRODUCTIVIDAD,340147.66,1,,3320,117525.8,,3320,16000,Seguridad Social. Personal funcionario,14837.6082576
2013,G,E,1320,15100,GRATIFICACIONES,17248.57,1,,3400,607191.48,,3400,16000,Seguridad Social. Personal funcionario,76657.8003946
2013,G,E,1320,20200,Arrendamientos de edificios y otras construcciones,14399,2,,9120,614303.93,,9120,16000,Seguridad Social. Personal funcionario,77555.7457551
2013,G,E,1320,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,10712.04,2,,9200,686850.96,,9200,16000,Seguridad Social. Personal funcionario,86714.7934825
2013,G,E,1320,21400,REPARAC. MANTEN. MATERIAL TRANSPORTE,3416.34,2,,9201,160934.16,,9201,16000,Seguridad Social. Personal funcionario,20317.904846
2013,G,E,1320,22104,VESTUARIO.,16828.08,2,,9202,372040.7,,9202,16000,Seguridad Social. Personal funcionario,46970.0624246
2013,G,E,1320,22199,Otros suministros,3346.59,2,,9240,96840.16,,9240,16000,Seguridad Social. Personal funcionario,12226.0504305
2013,G,E,1320,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS.,840.95,2,,9250,47391.12,,9250,16000,Seguridad Social. Personal funcionario,5983.11922532
2013,G,E,1320,22603,PUBLICACIÓN EN DIARIOS OFICIALES.,5263.88,2,,9310,324249.67,,9310,16000,Seguridad Social. Personal funcionario,40936.4546434
2013,G,E,1320,22699,Otros gastos diversos,3089.36,2,,9341,235484.94,,9341,16000,Seguridad Social. Personal funcionario,29729.9256018
2013,G,E,1320,22710,OTROS SERVICIOS REALIZADOS,0,2,,Grand Total,8430811.89,,,,,
2013,G,E,1320,22799,Otros trabajos realizados por otras emrpresas y profesionale,14581.15,2,,,,,1320,16001,Seguridad Social. Personal laboral,253687.371248
2013,G,E,1340,13000,RETRIBUCIONES BÁSICAS.,80910.5,1,,,,,1340,16001,Seguridad Social. Personal laboral,12273.403487
2013,G,E,1340,13002,OTRAS REMUNERACIONES.,3108,1,,,,,1510,16001,Seguridad Social. Personal laboral,55470.1319637
2013,G,E,1340,13010,PRODUCTIVIDAD PERSONAL LABORAL,4195.08,1,,,,,1690,16001,Seguridad Social. Personal laboral,50905.8563968
2013,G,E,1340,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",43990.99,2,,,,,1700,16001,Seguridad Social. Personal laboral,14120.9258431
2013,G,E,1340,21400,REPARAC. MANTEN. MATERIAL TRANSPORTE,1870.81,2,,,,,2310,16001,Seguridad Social. Personal laboral,12069.4333925
2013,G,E,1340,22000,ORDINARIO NO INVENTARIABLE.,0,2,,,,,2311,16001,Seguridad Social. Personal laboral,33230.2791974
2013,G,E,1340,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES.",0,2,,,,,2320,16001,Seguridad Social. Personal laboral,12542.8898315
2013,G,E,1340,22104,VESTUARIO.,5686.74,2,,,,,2410,16001,Seguridad Social. Personal laboral,15711.7008549
2013,G,E,1340,22105,PRODUCTOS ALIMENTICIOS.,8737.42,2,,,,,2411,16001,Seguridad Social. Personal laboral,13046.1165185
2013,G,E,1340,22106,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO.,94.02,2,,,,,3120,16001,Seguridad Social. Personal laboral,0
2013,G,E,1340,22199,Otros suministros,4067.34,2,,,,,3210,16001,Seguridad Social. Personal laboral,49169.1700218
2013,G,E,1340,22699,Otros gastos diversos,307.43,2,,,,,3211,16001,Seguridad Social. Personal laboral,51476.3204067
2013,G,E,1340,22799,Otros trabajos realizados por otras emrpresas y profesionale,4897.48,2,,,,,3230,16001,Seguridad Social. Personal laboral,11049.2128269
2013,G,E,1340,23300,Otras indemnizaciones,0,2,,,,,3300,16001,Seguridad Social. Personal laboral,42815.2151742
2013,G,E,1340,62300,"MAQUINARIA, INSTALACIONES Y UTILLAJE",13995.03,6,,,,,3301,16001,Seguridad Social. Personal laboral,50509.1470085
2013,G,E,1500,63201,INDUSTRIALES,42188.14,6,,,,,3302,16001,Seguridad Social. Personal laboral,40961.0575743
2013,G,E,1500,74000,Transferencias de capital a Sociedades Mercantiles de la Ent,30000,7,,,,,3320,16001,Seguridad Social. Personal laboral,16351.6950965
2013,G,E,1510,12000,SUELDOS DEL GRUPO A1.,32959.25,1,,,,,3400,16001,Seguridad Social. Personal laboral,84480.2583446
2013,G,E,1510,12001,SUELDOS DEL GRUPO A2.,43694.61,1,,,,,9120,16001,Seguridad Social. Personal laboral,85469.833517
2013,G,E,1510,12003,SUELDOS DEL GRUPO C1.,21886.43,1,,,,,9200,16001,Seguridad Social. Personal laboral,95563.5058401
2013,G,E,1510,12004,SUELDOS DEL GRUPO C2.,18584.54,1,,,,,9201,16001,Seguridad Social. Personal laboral,22391.2223098
2013,G,E,1510,12006,TRIENIOS.,22080.67,1,,,,,9202,16001,Seguridad Social. Personal laboral,51763.0689593
2013,G,E,1510,12100,COMPLEMENTO DE DESTINO.,66033.83,1,,,,,9240,16001,Seguridad Social. Personal laboral,13473.6438247
2013,G,E,1510,12101,COMPLEMENTO ESPECÍFICO.,120669.1,1,,,,,9250,16001,Seguridad Social. Personal laboral,6593.65981361
2013,G,E,1510,15000,COMPLEMENTO DE PRODUCTIVIDAD,71811.17,1,,,,,9310,16001,Seguridad Social. Personal laboral,45113.7685426
2013,G,E,1510,15100,GRATIFICACIONES,965.16,1,,,,,9341,16001,Seguridad Social. Personal laboral,32763.682006
2013,G,E,1510,20000,Arrendamientos de terrenos  y bienes naturales,41123.06,2,,,,,,,,
2013,G,E,1510,22699,Otros gastos diversos,7098.14,2,,,,,,,,
2013,G,E,1510,22706,ESTUDIOS Y TRABAJOS TÉCNICOS.,230439.58,2,,,,,,,,
2013,G,E,1510,78900,OTRAS TRANSFERENCIAS DE CAPITAL,60000,7,,,,,,,,
2013,G,E,1550,21000,INFRAESTRUCTURA Y BIENES NATURALES,1685.53,2,,,,,,,,
2013,G,E,1550,21003,MANTENIMIENTO VIAS PÚBLICAS,89097.11,2,,,,,,,,
2013,G,E,1550,22199,Otros suministros,3297.32,2,,,,,,,,
2013,G,E,1550,61901,INVERSION REPOSICION DE INFRAESTRUCTURAS Y BIENES,61340.39,6,,,,,,,,
2013,G,E,1550,63100,INVERSION EN TERRENOS Y BIENES NATURALES,658485.73,6,,,,,,,,
2013,G,E,1610,22101,AGUA.,101144.46,2,,,,,,,,
2013,G,E,1620,22199,Otros suministros,0,2,,,,,,,,
2013,G,E,1620,22501,Tributos de las Comunidades Autónomas,112449.84,2,,,,,,,,
2013,G,E,1620,22799,Otros trabajos realizados por otras emrpresas y profesionale,768573.6,2,,,,,,,,
2013,G,E,1620,61901,INVERSION REPOSICION DE INFRAESTRUCTURAS Y BIENES,19926.11,6,,,,,,,,
2013,G,E,1630,22700,LIMPIEZA Y ASEO.,660071.52,2,,,,,,,,
2013,G,E,1650,21002,MANTENIMIENTO ALUMBRADO PÚBLICO,207265.94,2,,,,,,,,
2013,G,E,1650,22100,ENERGÍA ELÉCTRICA.,358682.13,2,,,,,,,,
2013,G,E,1690,13000,RETRIBUCIONES BÁSICAS.,285645.09,1,,,,,,,,
2013,G,E,1690,13001,HORAS EXTRAORDINARIAS,12792.27,1,,,,,,,,
2013,G,E,1690,13002,OTRAS REMUNERACIONES.,17684.76,1,,,,,,,,
2013,G,E,1690,13010,PRODUCTIVIDAD PERSONAL LABORAL,49757.47,1,,,,,,,,
2013,G,E,1690,20400,ARRENDAMIENTO MATERIAL DE TRANSPORTE,0,2,,,,,,,,
2013,G,E,1690,20900,CÁNONES.,694.68,2,,,,,,,,
2013,G,E,1690,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,89562.58,2,,,,,,,,
2013,G,E,1690,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",76045.94,2,,,,,,,,
2013,G,E,1690,21400,REPARAC. MANTEN. MATERIAL TRANSPORTE,6522.91,2,,,,,,,,
2013,G,E,1690,22104,VESTUARIO.,2412.14,2,,,,,,,,
2013,G,E,1690,22199,Otros suministros,10774.7,2,,,,,,,,
2013,G,E,1690,22799,Otros trabajos realizados por otras emrpresas y profesionale,14636.59,2,,,,,,,,
