#Área,Política,Grupo,Programa,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden HAP/419/2014 y comunes a todas las EELL.
# Ver http://www.boe.es/diario_boe/txt.php?id=BOE-A-2014-2922
0,,,,Deuda pública
0,1,,,Deuda pública
1,,,,Servicios públicos básicos
1,3,,,Seguridad y movilidad ciudadana
1,5,,,Vivienda y urbanismo
1,6,,,Bienestar comunitario
1,7,,,Medio ambiente
2,,,,Actuaciones de protección y promoción social
2,1,,,Pensiones
2,2,,,Otras prestaciones económicas a favor de empleados
2,3,,,Servicios sociales y promoción social
2,4,,,Fomento del empleo
3,,,,Produccion de bienes públicos de caracter preferente
3,1,,,Sanidad
3,2,,,Educación
3,3,,,Cultura
3,4,,,Deporte
4,,,,Actuaciones de caracter económico
4,1,,,Agricultura ganadería y pesca
4,2,,,Industria y energía
4,3,,,"Comercio, turismo y pequeñas y medianas empresas"
4,4,,,Transporte público
4,5,,,Infraestructuras
4,6,,,"Investigación, desarrollo e innovación"
4,9,,,Otras actuaciones de caracter económico
9,,,,Actuaciones de caracter general
9,1,,,Órganos de gobierno
9,2,,,Servicios de carácter general
9,3,,,Administración financiera y tributaria
9,4,,,Transferencias a otras administraciónes públicas
#
# Programas específicos de Torrelodones
0,1,1,0,Deuda pública
1,3,2,0,Seguridad y orden público 
1,3,4,0,Protección civil
1,5,0,0,Administracion general de vivienda y urbanismo: inversiones 
1,5,1,0,Urbanismo
1,5,5,0,Vías públicas
1,6,1,0,"Saneamiento, abastecimiento y distribución de agua "
1,6,2,0,"Recogida, eliminación y tratamiento de residuos "
1,6,3,0,Limpieza viaria
1,6,5,0,Alumbrado público
1,6,9,0,Otros servicios de bienestar comunitario
1,7,0,0,Administración general del medio ambiente
1,7,1,0,Parques y jardines
2,3,1,0,Acción social: personal
2,3,1,1,Acción social: servicios sociales
2,3,2,0,Promoción social: juventud
2,4,1,0,Desarrollo local
2,4,1,1,Fomento del empleo: garantía social
3,1,2,0,Sanidad
3,1,3,0,Acciones públicas relativas a la salud
3,2,1,0,Educación
3,2,1,1,Escuela infantil
3,2,3,0,Promoción educativa: educación de adultos
3,3,0,0,Administración general de cultura
3,3,0,1,Administración general de cultura: escuela de música
3,3,0,2,Administración general de cultura: escuela de idiomas
3,3,2,0,Bibliotecas
3,3,8,0,Fiestas populares y festejos
3,4,0,0,Administración general de deportes
3,4,0,2,Administración general de deportes: Torreforum
4,3,0,0,Administración general de turismo
4,4,0,0,Administración general del transporte
9,1,2,0,Órganos de gobierno
9,2,0,0,Administración general: secretaría
9,2,0,1,Administración general: servicios informáticos
9,2,0,2,Administración general: servicios centrales
9,2,4,0,Medios de comunicación social
9,2,5,0,Atención a los ciudadanos
9,3,1,0,Política económica y fiscal - intervención
9,3,4,1,Tesorería
