#Año,Tipo,Presupuesto,Programa,Concepto,Descripción,Crédito,Capítulo,,,,,,,,
2012,G,P,0110,31004,INTERESES  BCL Nº 5016411,45000,3,,Capítulo,1,,,,,
2012,G,P,0110,31005,INTERESES  BCL Nº  5173652,20000,3,,,,,,,,
2012,G,P,0110,31016,NTERESES  BCH Nº 2714041882,5000,3,,Sum of Crédito,,,,,,
2012,G,P,0110,31020,INVERSIONES 2004,28000,3,,Row Labels,Total,,,,,
2012,G,P,0110,31021,INVERSIONES 2005,258000,3,,1320,2059735,,1320,16000,Seguridad Social. Personal funcionario,279502.312137
2012,G,P,0110,31022,Intereses prestamo 2009 Caja Madrid nº 11.589.302/69,4000,3,,1340,87820,,1340,16000,Seguridad Social. Personal funcionario,11917.0150781
2012,G,P,0110,31023,Intereses préstamo 2009 Caja Madrid nº 11.584.305/21,78000,3,,1510,445685,,1510,16000,Seguridad Social. Personal funcionario,60478.647974
2012,G,P,0110,35900,Otros gastos financieros,210000,3,,1690,354015,,1690,16000,Seguridad Social. Personal funcionario,48039.194863
2012,G,P,0110,91304,AMORTIZACIÓN  BCL Nº 5016411,140500,9,,1700,101380,,1700,16000,Seguridad Social. Personal funcionario,13757.0825395
2012,G,P,0110,91305,AMORTIZACIÓN BCL Nº 5173652,93000,9,,2310,168640,,2310,16000,Seguridad Social. Personal funcionario,22884.1428236
2012,G,P,0110,91316,AMORTIZACIÓN BCH Nº 2714041882,150000,9,,2311,280680,,2311,16000,Seguridad Social. Personal funcionario,38087.7680724
2012,G,P,0110,91320,Inversiones 2004,210000,9,,2320,114040,,2320,16000,Seguridad Social. Personal funcionario,15475.0216295
2012,G,P,0110,91321,INVERSIONES 2005,339000,9,,2410,112670,,2410,16000,Seguridad Social. Personal funcionario,15289.1151087
2012,G,P,0110,91322,Amortización Caja Madrid 2009 nº 11.589.302/69,10500,9,,2411,93616,,2411,16000,Seguridad Social. Personal funcionario,12703.5217895
2012,G,P,0110,91323,Amortización préstamo 2009 Caja Madrid nº 11.589.305/21,210000,9,,3120,32370,,3120,16000,Seguridad Social. Personal funcionario,4392.5504222
2012,G,P,1320,12001,SUELDOS DEL GRUPO A2.,19065,1,,3210,340295,,3210,16000,Seguridad Social. Personal funcionario,46177.4156912
2012,G,P,1320,12003,SUELDOS DEL GRUPO C1.,11315,1,,3211,383420,,3211,16000,Seguridad Social. Personal funcionario,52029.4001508
2012,G,P,1320,12004,SUELDOS DEL GRUPO C2.,434365,1,,3230,90550,,3230,16000,Seguridad Social. Personal funcionario,12287.4711378
2012,G,P,1320,12006,TRIENIOS.,41390,1,,3300,365880,,3300,16000,Seguridad Social. Personal funcionario,49649.2538917
